StopID,Bench,Shelter,routes,Direction,Pole_Locat,Sidewalk,Trans_P,x,y
15780, , ,27,outbound,forward facing back of sidewalk,sidewalk, ,1460821.090250843437389,534149.370214245282114
15790, , ,27,inbound,forward facing back of sidewalk,sidewalk, ,1461098.112334585282952,534185.830115084303543
15800, , ,27,outbound,forward facing back of sidewalk,sidewalk, ,1461605.097213006811216,534085.982873836532235
15810, , ,27,inbound,forward facing back of curb,sidewalk, ,1461628.190342671703547,534140.163867841823958
15820, , ,27,outbound,forward facing back of sidewalk,sidewalk, ,1462204.048442921834067,533735.861526824766770
15830,Bench, ,27,inbound,rear facing back of curb,sidewalk,transfer point,1462506.907745336880907,533499.955174502567388
15850, , ,27,outbound,forward facing back of sidewalk,sidewalk, ,1462995.966478503542021,532953.825361247407272
15855, , ,27,inbound,forward facing back of curb,sidewalk, ,1462954.050879916409031,533064.513460081536323
15880, , ,27,inbound,forward facing back of sidewalk,sidewalk, ,1463811.056055673630908,532228.176550077740103
15890, , ,27,outbound,forward facing back of sidewalk,sidewalk, ,1463911.130986758042127,532094.962249587988481
15900,Bench, ,27,inbound,forward facing back of sidewalk,sidewalk,transfer point,1464708.133329756557941,531540.019133748952299
15910, , ,27,outbound,forward facing back of sidewalk,sidewalk, ,1465152.184607008704916,531111.947155252913944
15930, , ,27,inbound,forward facing back of sidewalk,sidewalk, ,1465821.901443423936144,530653.972021336783655
15950,Bench, ,27,inbound,forward facing back of sidewalk,sidewalk, ,1466865.177243999904022,530463.751601241994649
15960, , ,27,outbound,forward facing back of sidewalk,sidewalk, ,1466764.129873924423009,530410.968242245726287
15980, , ,27,outbound,forward facing back of sidewalk,sidewalk, ,1467518.097198002738878,530183.022175829275511
16000, ,Shelter,27,inbound,forward facing back of sidewalk,sidewalk, ,1467847.984005428850651,530083.552230409346521
16010, , ,27,outbound,forward facing back of sidewalk,sidewalk, ,1468192.107332920655608,529828.036993419518694
16030, , ,27,outbound,forward facing back of sidewalk,sidewalk, ,1469225.022261834237725,529256.977111920481548
16040, , ,27,inbound,forward facing back of sidewalk,sidewalk, ,1469417.127848751842976,529221.870882925228216
16090, , ,27,outbound,forward facing back of sidewalk,sidewalk, ,1472118.741540005430579,527663.417634996119887
16091, , ,27,inbound,forward facing back of sidewalk,sidewalk, ,1472193.630497830221429,527707.220696988166310
16100, , ,27,outbound,forward facing back of sidewalk,sidewalk, ,1472632.720827004173771,527411.120895495987497
16120, ,Shelter,27,inbound,forward facing back of sidewalk,sidewalk, ,1472876.941467174561694,527348.174499089829624
16130, , ,27,outbound,forward facing back of sidewalk,sidewalk, ,1473417.692354179453105,526852.628246090025641
16140, ,Shelter,27,inbound,forward facing back of sidewalk,sidewalk, ,1473479.087900674203411,526877.017633002367802
16150, , ,27,inbound,forward facing back of curb, ,transfer point,1474240.160197429824620,526233.068461578339338
16160, , ,27,outbound,forward facing back of sidewalk,sidewalk, ,1474135.184685593005270,526278.973225408466533
16190, , ,27,outbound,rear facing back of curb,sidewalk, ,1474976.375916593242437,524807.708451411337592
16200, , ,27,inbound,forward facing back of curb,sidewalk, ,1475068.900994011433795,524632.078881412511691
16230, ,Shelter,27,outbound,forward facing back of curb,sidewalk, ,1475117.069204753031954,524060.840194495045580
16240, , ,27,inbound,forward facing back of sidewalk,sidewalk, ,1475028.100878751371056,522884.150290668359958
16250, , ,27,outbound,forward facing back of sidewalk,sidewalk,transfer point,1474971.968445083359256,522802.879455819842406
16260, ,Shelter,27,inbound,forward facing back of curb,sidewalk, ,1475146.630825422471389,523400.750963497441262
16290, , ,27,outbound,forward facing back of sidewalk,sidewalk, ,1474961.938609497388825,522067.415703664533794
16300, , ,27,inbound,rear facing back of sidewalk,sidewalk, ,1475060.006654834141955,521849.828212328604423
16310, , ,27,inbound,forward facing back of sidewalk,sidewalk, ,1475320.119651668472216,520789.994702088180929
16320, , ,27,outbound,forward facing back of sidewalk,sidewalk, ,1475380.120187842519954,520396.906577510409988
16350, , ,27,outbound,forward facing back of sidewalk,sidewalk, ,1475696.932874418329448,519617.809054332086816
16351, , ,27,inbound,forward facing back of sidewalk,sidewalk, ,1475657.839120588032529,519807.414646247460041
16360, , ,27,inbound,forward facing back of sidewalk,sidewalk, ,1476180.945357836084440,518809.917625487549230
16370, , ,27,outbound,forward facing back of sidewalk,sidewalk, ,1476181.922061926452443,518695.969034501118585
16380, , ,27,outbound,forward facing back of sidewalk,sidewalk, ,1476513.904665670124814,518045.832867576216813
16390, , ,27,inbound,forward facing back of sidewalk,sidewalk, ,1476550.114238922018558,518081.957139167119749
16400,Bench, ,27,outbound,forward facing back of curb,sidewalk, ,1477261.136110834544525,516548.637699246231932
16410, ,Shelter,27,inbound,forward facing back of sidewalk,sidewalk,transfer point,1477084.947158760856837,517067.891582000942435
16420,Bench, ,27,outbound,forward facing back of sidewalk,sidewalk, ,1477504.902355588506907,516063.866359084728174
16430, ,Shelter,27,inbound,forward facing back of sidewalk,sidewalk, ,1477607.656743250554428,516025.293273504299577
16450, , ,27,outbound,forward facing back of sidewalk,sidewalk, ,1477855.164122262503952,515378.845091328315903
16480, , ,27,inbound,forward facing back of sidewalk,sidewalk, ,1477962.172110341023654,515309.986633252003230
16490, , ,27,outbound,forward facing back of sidewalk,sidewalk, ,1478374.115184092195705,513183.914769915805664
16510,Bench, ,27,inbound,forward facing back of sidewalk,sidewalk, ,1478597.943476596148685,512973.957840751856565
16520, , ,27,inbound,forward facing back of sidewalk,sidewalk, ,1479090.990390752675012,512346.139542583783623
16521, , ,27,outbound,forward facing back of sidewalk,sidewalk, ,1479036.397980254841968,512301.962137496506330
16540,Bench, ,27,outbound,forward facing back of sidewalk,sidewalk, ,1479446.054641253314912,511759.697802083741408
16550, , ,27,inbound,forward facing back of sidewalk,sidewalk, ,1479760.004144587554038,511248.964571581804194
16560, , ,27,outbound,forward facing back of sidewalk,sidewalk, ,1479707.065930253127590,511230.965263750986196
16580, , ,27,outbound,forward facing back of sidewalk,sidewalk,transfer point,1479976.031599679728970,510473.141976252954919
16600, ,Shelter,27,inbound,forward facing back of sidewalk,sidewalk,transfer point,1480072.999581584241241,510358.967663931660354
16610,Bench, ,27,inbound,forward facing back of sidewalk,sidewalk, ,1480884.035361090209335,508248.152003667259123
16620,Bench, ,27,inbound,forward facing back of curb,sidewalk, ,1481289.076545753050596,507316.885165416286327
16630, , ,27,inbound,rear facing back of curb,sidewalk, ,1482257.949608008144423,506118.073258573887870
16640, , ,"27, 51",inbound,forward facing back of curb,sidewalk, ,1483318.924192093079910,503419.854573656339198
16650, , ,211,inbound,forward facing edge of pavement,sidewalk, ,1470508.070220672525465,559496.173851246829145
16690,Bench, ,235,inbound,forward facing back of sidewalk,sidewalk, ,1428094.064169591991231,540526.722617003368214
16691,Bench,Shelter,235,inbound,forward facing back of sidewalk,sidewalk, ,1428154.814048089785501,540532.467028075596318
16770, , ,"30, 57",not applicable,forward facing back of sidewalk,sidewalk, ,1452322.178442917298526,516662.952103169576731
16790, , ,"19, 20, 28",not applicable,forward facing back of sidewalk,sidewalk, ,1453181.005465425318107,516109.113315818423871
16800, , ,"19, 20, 28",not applicable,forward facing back of sidewalk,sidewalk,transfer point,1453707.172720169182867,515768.905334826908074
16840, , ,"30, 57",not applicable,forward facing back of curb,sidewalk, ,1452293.079747833311558,516608.888891082548071
16890, , ,"19, 20, 28",not applicable,forward facing back of sidewalk,sidewalk,transfer point,1453349.135378501378000,515937.117596830998082
16990, , ,26,outbound,forward facing back of sidewalk,sidewalk, ,1447469.185852339724079,552019.005734749371186
17000, , ,26,inbound,forward facing back of curb,sidewalk, ,1447443.061560755129904,552027.136952080763876
17020, ,Shelter,8,inbound,forward facing back of sidewalk,sidewalk, ,1426849.936080418759957,549223.000828078249469
17050, ,Shelter,8,inbound,rear facing back of curb,sidewalk, ,1426926.168539501726627,548177.170898744254373
17141, , ,4, , , , ,1451807.115496671758592,542235.442624754388817
17150, , ,"11, 21, 48x, 53x, 63x, 77x",outbound,forward facing back of curb,sidewalk,transfer point,1449381.971724918577820,543131.079612988978624
17180, , ,22,outbound,forward facing back of sidewalk,sidewalk, ,1456731.114178841700777,554704.113225408480503
17200, , ,"17, 23",inbound,forward facing back of curb,sidewalk,transfer point,1451560.898469424806535,541536.007671918836422
17210, , ,"17, 23",inbound,forward facing back of curb,sidewalk,transfer point,1451840.919234832515940,541785.997001319774427
17220, , ,23,outbound,forward facing back of curb,sidewalk,transfer point,1452562.005391085054725,542321.956559337791987
17230, , ,23,inbound,forward facing back of curb,sidewalk,transfer point,1452306.021651101065800,542175.987035000463948
17240, ,Shelter,23,inbound,forward facing back of curb,sidewalk,transfer point,1453231.916124751791358,542950.971377406618558
17250, , ,23,outbound,forward facing back of curb,sidewalk,transfer point,1453202.942757509183139,542869.968258592183702
17260, , ,23,inbound,forward facing back of sidewalk,sidewalk,transfer point,1453634.925489344401285,543279.882136912667193
17270, , ,23,outbound,rear facing back of curb,sidewalk,transfer point,1453674.975278008496389,543248.931411404279061
17290, , ,23,outbound,forward facing back of sidewalk,sidewalk,transfer point,1454657.140308417845517,544082.983220998779871
17300, , ,23,inbound,forward facing back of sidewalk,sidewalk, ,1454749.084678345127031,544194.133917323080823
17330, , ,23,outbound,forward facing back of sidewalk,sidewalk,transfer point,1455317.185248173773289,544651.072636002092622
17340,Bench, ,23,inbound,forward facing back of sidewalk,sidewalk,transfer point,1455304.037308594444767,544666.966633078176528
17400, , ,23,outbound,forward facing back of sidewalk,sidewalk,transfer point,1456047.111609837273136,545204.060703260591254
17420,Bench, ,23,inbound,forward facing back of sidewalk,sidewalk,transfer point,1456226.372078083688393,545435.555975167313591
17450,Bench, ,23,outbound,forward facing back of curb,sidewalk,transfer point,1456600.013391172513366,545730.100333572481759
17480, , ,23,inbound,rear facing back of sidewalk,sidewalk,transfer point,1457008.101485750405118,546112.107771651353687
17490, ,Shelter,23,outbound,forward facing back of curb,sidewalk,transfer point,1457810.962740921881050,546851.994087174301967
17500, ,Shelter,23,inbound,forward facing edge of pavement,sidewalk,transfer point,1457996.977788840886205,547045.882806990412064
17520, , ,23,outbound,forward facing back of curb, ,transfer point,1458216.093492336571217,547220.967102511087433
17540, , ,23,inbound,forward facing back of sidewalk,sidewalk,transfer point,1458933.919812596403062,547919.120889912475832
17550, , ,23,outbound,forward facing back of curb,sidewalk,transfer point,1458920.032701259944588,547861.861490007257089
17580, , ,23,outbound,forward facing back of curb,sidewalk,transfer point,1459841.989190673222765,548997.122670906712301
17620, ,Shelter,23,inbound,forward facing back of sidewalk,sidewalk,transfer point,1460294.152328332886100,549328.137756925309077
17630, , ,23,inbound,rear facing back of curb,sidewalk, ,1460769.038517675362527,549644.914026240934618
17640, , ,23,inbound,other,sidewalk,transfer point,1461104.157270004739985,549879.062179996632040
17660,Bench, ,23,outbound,forward facing back of sidewalk,sidewalk,transfer point,1461171.128592754481360,549900.048358492436819
17670, , ,"1, 22, 26, 7",outbound,forward facing back of curb,sidewalk,transfer point,1448814.136574513046071,544220.917000239132904
17671, , ,"1, 7", , , , ,1448767.061537420842797,544291.318434244836681
17672, , ,"1, 22, 26, 7",outbound,rear facing back of curb,sidewalk, ,1449113.263600923819467,544486.541468990268186
17675, , ,"22, 26",outbound,forward facing back of sidewalk,sidewalk, ,1449573.652115847449750,544880.217190834344365
17680, , ,"22, 26",outbound,forward facing back of sidewalk,sidewalk, ,1449926.474572917213663,545191.445242920075543
17690, , ,22,inbound,forward facing back of curb,sidewalk, ,1451930.780275595607236,547371.847706251894124
17700, , ,22,outbound,forward facing back of curb,sidewalk, ,1452454.053507260978222,548070.169472333975136
17720, , ,22,inbound,forward facing back of curb,sidewalk, ,1452846.185925089288503,548718.868962332257070
17730, , ,22,outbound,forward facing back of curb,sidewalk, ,1452855.955262503819540,548681.923826248501427
17740, , ,22,inbound,forward facing back of curb,sidewalk, ,1453056.052959418389946,549038.962154153850861
17760, , ,22,outbound,forward facing back of curb,sidewalk, ,1453278.181452178396285,549327.889069741009735
17780, ,Shelter,22,outbound,forward facing back of curb,sidewalk,transfer point,1453741.006642005639151,550038.997227589483373
17790, , ,22,inbound,forward facing back of curb,sidewalk, ,1453292.896645835367963,549397.143196335760877
17800, , ,22,inbound,forward facing back of curb,sidewalk, ,1454240.101444340776652,550856.098939824616536
17810, , ,22,inbound,forward facing back of curb,sidewalk, ,1453670.136048846412450,549984.974697839934379
17820, , ,22,outbound,forward facing back of curb,sidewalk, ,1454200.167797171510756,550746.903948264662176
17830, , ,22,inbound,rear facing back of sidewalk,sidewalk,transfer point,1454571.920334511203691,551411.653274920419790
17840, , ,22,outbound,forward facing back of curb,sidewalk, ,1454617.004561919486150,551362.774763736291789
17860, , ,22,outbound,forward facing back of sidewalk,sidewalk, ,1456154.064808003371581,553845.812776669277810
17861, , ,22, , , , ,1456150.108451090287417,553923.055076242424548
17880, , ,22,inbound,rear facing back of curb, , ,1456718.914071999490261,554738.918273926596157
17900, , ,22,outbound,forward facing back of sidewalk,sidewalk, ,1457198.155239499872550,555360.960336919757538
