StopID,x,y,Bench,Shelter,routes,Direction,Pole_Locat,Sidewalk,Trans_P
6420,146238.600000000005821,53715.099999999998545, , ,17,inbound,forward facing back of curb,sidewalk, 
6430,146225.399999999994179,53719.800000000002910, , ,17,outbound,forward facing back of sidewalk,sidewalk, 
6440,146287.100000000005821,53679.800000000002910, , ,17,outbound,forward facing back of curb,sidewalk, 
6450,146431.000000000000000,53583.199999999997090, , ,17,outbound,forward facing back of curb,sidewalk, 
6460,146497.899999999994179,53556.900000000001455, , ,17,inbound,forward facing back of sidewalk,sidewalk, 
6470,146496.500000000000000,53555.400000000001455, , ,17,outbound,forward facing back of sidewalk,sidewalk, 
6530,147703.000000000000000,55324.300000000002910, , ,29,inbound,forward facing edge of pavement, , 
6560,147809.299999999988358,55390.199999999997090, , ,"23, 29",inbound,forward facing edge of pavement, , 
6561,147811.000000000000000,55383.599999999998545, , ,29, , , , 
6710,143643.700000000011642,54724.300000000002910, , ,34,outbound,forward facing back of curb,sidewalk, 
6770,148526.399999999994179,51156.500000000000000,Bench, ,17,not applicable,forward facing back of curb,sidewalk, 
6780,148377.899999999994179,51127.500000000000000,Bench, ,17,not applicable,forward facing back of curb,sidewalk,transfer point
6790,148328.600000000005821,51194.400000000001455, , ,17,inbound,forward facing back of curb,sidewalk, 
6860,145837.500000000000000,56156.900000000001455, , ,13,inbound,forward facing edge of pavement, , 
6870,145808.700000000011642,56168.199999999997090, , ,13,outbound,forward facing edge of pavement,sidewalk, 
6890,145736.000000000000000,56206.900000000001455, , ,13,outbound,forward facing back of sidewalk,sidewalk, 
6910,145692.100000000005821,56230.300000000002910, , ,13,outbound,forward facing edge of pavement,sidewalk, 
6920,145680.799999999988358,56241.000000000000000, , ,13,inbound,forward facing edge of pavement, , 
6930,145414.799999999988358,54716.699999999997090, , ,21,outbound,forward facing back of curb, , 
6950,145401.299999999988358,54714.300000000002910, , ,21,inbound,forward facing back of curb,sidewalk, 
6970,145323.500000000000000,54717.599999999998545, , ,21,outbound,forward facing back of curb,sidewalk, 
6980,145323.200000000011642,54714.099999999998545, , ,21,inbound,forward facing back of curb,sidewalk, 
6990,145230.399999999994179,54718.400000000001455,Bench, ,21,outbound,forward facing back of sidewalk,sidewalk, 
7000,145228.000000000000000,54714.099999999998545, , ,21,inbound,forward facing back of sidewalk,sidewalk, 
7080,145998.100000000005821,54912.599999999998545, , ,23,inbound,forward facing back of curb,sidewalk,transfer point
7320,146062.600000000005821,53371.500000000000000, , ,39,inbound,forward facing back of sidewalk,sidewalk, 
7380,145080.299999999988358,54081.400000000001455, ,Shelter,"14, 15, 20, 41x, 48x, 53x, 6, 61x, 62x, 74x, 77x, 82x, 85x, 88x",not applicable,forward facing back of curb,sidewalk,transfer point
7480,145303.100000000005821,53848.699999999997090, ,Shelter,"14, 15, 61x, 62x",inbound,forward facing back of curb,sidewalk, 
7500,145405.100000000005821,53757.099999999998545,Bench, ,"14, 15, 61x, 62x, 87",inbound,forward facing back of curb,sidewalk, 
7520,145472.200000000011642,53695.800000000002910,Bench, ,"15, 61x, 62x",inbound,forward facing back of curb,sidewalk,transfer point
7540,145465.799999999988358,53697.199999999997090, , ,"15, 62x",outbound,forward facing back of sidewalk,sidewalk,transfer point
7565,145513.000000000000000,53650.400000000001455, , ,"15, 62x",outbound,forward facing back of sidewalk,sidewalk,transfer point
7570,148437.100000000005821,53189.400000000001455,Bench, ,"221, 3",inbound,forward facing back of sidewalk,sidewalk,transfer point
7590,143391.700000000011642,54706.500000000000000, , ,34,inbound,forward facing back of curb,sidewalk, 
7640,148443.200000000011642,53045.099999999998545, , ,"221, 3",not applicable,forward facing back of curb,sidewalk,transfer point
7650,148443.700000000011642,50203.900000000001455, ,Shelter,"27, 51, 65x",inbound,forward facing back of curb,sidewalk, 
7800,145043.200000000011642,53603.699999999997090, , ,20,inbound,forward facing back of curb,sidewalk, 
7810,145057.799999999988358,53576.099999999998545, ,Shelter,"20, 6",inbound,forward facing back of curb,sidewalk, 
7820,145107.500000000000000,53509.099999999998545, , ,"20, 6",inbound,forward facing back of curb,sidewalk, 
7821,145120.700000000011642,53501.000000000000000, , ,20, , , , 
7861,145218.000000000000000,54313.900000000001455, , ,4,inbound,forward facing back of curb,sidewalk,transfer point
7890,145222.399999999994179,54179.800000000002910, , ,17,outbound,forward facing back of curb,sidewalk,transfer point
7900,145281.700000000011642,54122.199999999997090, , ,17,inbound,forward facing back of curb,sidewalk,transfer point
7910,145284.000000000000000,54112.800000000002910, , ,17,outbound,forward facing back of curb,sidewalk, 
7930,145593.899999999994179,53837.099999999998545, , ,27,inbound,forward facing back of curb,sidewalk, 
7940,145435.899999999994179,53973.000000000000000, ,Shelter,27,inbound,forward facing back of curb,sidewalk, 
7960,145527.600000000005821,53895.500000000000000, , ,27,inbound,forward facing back of curb,sidewalk, 
7970,145533.600000000005821,53888.099999999998545, , ,27,outbound,forward facing back of curb,sidewalk, 
7980,145589.500000000000000,53834.800000000002910,Bench, ,27,outbound,forward facing back of sidewalk,sidewalk, 
8010,145660.700000000011642,53758.500000000000000, , ,27,outbound,forward facing back of curb,sidewalk, 
8020,145690.600000000005821,53732.199999999997090, , ,27,inbound,forward facing back of curb,sidewalk, 
8030,145745.200000000011642,53675.500000000000000, , ,27,outbound,forward facing back of curb,sidewalk, 
8040,145751.100000000005821,53675.800000000002910, , ,27,inbound,forward facing back of curb,sidewalk, 
8060,145790.899999999994179,53636.800000000002910, , ,27,outbound,forward facing back of curb,sidewalk, 
8070,145791.600000000005821,53640.000000000000000, , ,27,inbound,forward facing back of curb,sidewalk, 
8080,145841.899999999994179,53594.199999999997090, , ,27,inbound,forward facing back of sidewalk,sidewalk, 
8090,145834.200000000011642,53596.099999999998545, , ,27,outbound,forward facing back of sidewalk,sidewalk, 
8100,145865.299999999988358,53554.199999999997090, , ,27,outbound,forward facing back of sidewalk,sidewalk, 
8110,145871.899999999994179,53555.199999999997090, , ,27,inbound,forward facing back of sidewalk,sidewalk, 
8120,145903.399999999994179,53500.099999999998545, , ,27,outbound,forward facing back of sidewalk,sidewalk, 
8130,145915.100000000005821,53493.099999999998545,Bench, ,27,inbound,forward facing back of sidewalk,sidewalk, 
8200,145047.899999999994179,53859.199999999997090, , ,6,outbound,forward facing back of curb,sidewalk, 
8210,145048.200000000011642,53870.000000000000000, , ,6,inbound,forward facing back of curb,sidewalk, 
8220,144962.899999999994179,54137.300000000002910, , ,"41x, 48x, 53x, 61x, 62x, 77x, 82x, 85x, 88x",not applicable,forward facing back of curb,sidewalk,transfer point
8230,145035.100000000005821,54062.500000000000000, ,Shelter,"14, 15, 20, 41x, 48x, 53x, 6, 61x, 62x, 77x, 82x, 85x, 88x",not applicable,forward facing back of curb,sidewalk,transfer point
8240,145083.500000000000000,54009.400000000001455, , ,"14, 15, 20, 41x, 48x, 53x, 6, 77x, 82x, 85x, 88x",not applicable,forward facing back of curb,sidewalk,transfer point
8250,145115.299999999988358,53968.500000000000000, , ,"14, 15, 20, 41x, 48x, 53x, 6, 61x, 62x, 77x, 82x, 85x, 88x",not applicable,forward facing back of curb,sidewalk,transfer point
8260,145295.899999999994179,53801.300000000002910,Bench, ,"14, 15, 61x, 62x",outbound,forward facing back of curb,sidewalk, 
8280,146161.200000000011642,54955.900000000001455,Bench, ,"23, 3",outbound,forward facing back of sidewalk,sidewalk,transfer point
8300,146206.100000000005821,54909.500000000000000, , ,"23, 3",outbound,forward facing back of sidewalk,sidewalk,transfer point
8320,146242.000000000000000,54870.900000000001455, , ,"23, 3",outbound,forward facing back of sidewalk,sidewalk,transfer point
8390,146314.700000000011642,54793.599999999998545, , ,"23, 3",outbound,forward facing back of sidewalk,sidewalk,transfer point
8420,144976.299999999988358,54260.199999999997090, ,Shelter,"1, 26, 7",outbound,forward facing back of sidewalk,sidewalk,transfer point
8430,144976.799999999988358,54255.599999999998545, ,Shelter,"10, 34, 7, 8",inbound,rear facing back of curb,sidewalk,transfer point
8520,145132.299999999988358,54094.500000000000000, ,Shelter,"27, 87, 9",inbound,forward facing back of curb,sidewalk,transfer point
8530,145134.500000000000000,54083.500000000000000,Bench, ,"27, 9",outbound,forward facing back of curb,sidewalk, 
8620,144612.000000000000000,53623.800000000002910,Bench, ,19,not applicable,forward facing back of curb,sidewalk,transfer point
8660,144676.799999999988358,53568.800000000002910, , ,19,inbound,forward facing back of curb,sidewalk, 
8670,144709.700000000011642,53529.500000000000000, , ,19,not applicable,forward facing back of curb,sidewalk,transfer point
8680,144729.799999999988358,53518.699999999997090, ,Shelter,19,inbound,forward facing back of curb,sidewalk,transfer point
8720,144936.299999999988358,53322.500000000000000, ,Shelter,6,not applicable,forward facing back of curb,sidewalk,transfer point
8780,145017.500000000000000,53248.500000000000000, , ,6,not applicable,forward facing back of curb,sidewalk,transfer point
8820,145086.799999999988358,53140.599999999998545,Bench,Shelter,6,not applicable,forward facing back of curb,sidewalk,transfer point
8900,146920.200000000011642,55321.000000000000000,Bench,Shelter,39,inbound,forward facing back of curb,sidewalk, 
8920,146844.299999999988358,55133.199999999997090, , ,39,inbound,forward facing back of curb,sidewalk, 
8940,146925.899999999994179,55319.599999999998545, , ,39,outbound,forward facing back of sidewalk,sidewalk, 
8950,146849.100000000005821,55126.199999999997090,Bench, ,39,outbound,forward facing back of sidewalk,sidewalk,transfer point
8970,146820.500000000000000,54963.099999999998545,Bench, ,39,inbound,forward facing back of curb,sidewalk, 
8980,146832.200000000011642,54909.699999999997090, , ,39,outbound,rear facing back of curb,sidewalk, 
8990,146826.700000000011642,54949.400000000001455, , ,39,outbound,forward facing back of curb,sidewalk, 
9000,146849.799999999988358,54839.500000000000000, , ,39,outbound,forward facing back of sidewalk,sidewalk, 
9010,146839.399999999994179,54853.900000000001455, , ,39,inbound,forward facing back of curb,sidewalk, 
9030,146926.299999999988358,54671.800000000002910,Bench, ,39,inbound,forward facing back of curb,sidewalk, 
9040,146925.100000000005821,54681.000000000000000, , ,39,outbound,forward facing back of curb,sidewalk, 
9050,146904.700000000011642,54708.699999999997090, , ,39,inbound,forward facing back of curb,sidewalk, 
9060,146998.500000000000000,54549.599999999998545, , ,39,outbound,forward facing back of sidewalk,sidewalk, 
9070,146993.700000000011642,54551.099999999998545, ,Shelter,39,inbound,rear facing back of curb,sidewalk, 
9080,147014.799999999988358,54443.800000000002910, , ,39,outbound,forward facing back of curb,sidewalk, 
9090,147013.500000000000000,54374.800000000002910, , ,39,outbound,rear facing back of curb,sidewalk, 
9100,147009.899999999994179,54359.599999999998545, , ,39,inbound,forward facing back of curb,sidewalk, 
9110,147003.399999999994179,54297.699999999997090, , ,39,outbound,forward facing back of curb,sidewalk, 
9120,146994.299999999988358,54291.099999999998545, , ,39,inbound,rear facing back of curb,sidewalk, 
9140,146957.899999999994179,54220.400000000001455, , ,39,not applicable,forward facing back of sidewalk,sidewalk,transfer point
9150,146923.100000000005821,54162.500000000000000, , ,39,not applicable,rear facing back of curb,sidewalk, 
9190,146869.700000000011642,54072.199999999997090, , ,39,not applicable,forward facing back of curb,sidewalk, 
9200,146918.500000000000000,54161.199999999997090,Bench, ,39,not applicable,forward facing back of curb,sidewalk, 
9220,146825.500000000000000,53974.300000000002910, , ,39,not applicable,forward facing back of curb,sidewalk, 
9230,146818.700000000011642,53916.800000000002910, , ,39,not applicable,forward facing back of curb,sidewalk,transfer point
9240,146822.000000000000000,53907.400000000001455, , ,39,not applicable,forward facing back of curb,sidewalk,transfer point
9250,146821.899999999994179,53862.400000000001455, ,Shelter,39,not applicable,forward facing back of curb,sidewalk, 
9270,146962.600000000005821,54234.099999999998545, , ,39,not applicable,forward facing back of curb,sidewalk,transfer point
9290,146883.399999999994179,54102.400000000001455, , ,39,not applicable,forward facing back of curb,sidewalk, 
9310,146848.500000000000000,54042.900000000001455,Bench, ,39,not applicable,forward facing back of curb,sidewalk, 
9340,146633.500000000000000,54540.300000000002910, , ,23,outbound,forward facing edge of pavement, , 
9350,146614.299999999988358,54599.900000000001455, , ,23,outbound,forward facing edge of pavement, , 
9360,146615.500000000000000,54600.699999999997090, , ,23,inbound,forward facing back of sidewalk,sidewalk, 
9380,146606.100000000005821,54698.400000000001455, , ,23,inbound,forward facing back of sidewalk,sidewalk, 
9390,146604.899999999994179,54727.099999999998545, , ,23,outbound,forward facing edge of pavement,sidewalk, 
9420,146763.600000000005821,55930.199999999997090, , ,211,inbound,forward facing edge of pavement,sidewalk, 
9640,143295.899999999994179,55079.099999999998545, , ,34,inbound,forward facing back of sidewalk,sidewalk, 
9660,143299.399999999994179,55097.599999999998545, , ,34,outbound,forward facing edge of pavement,sidewalk, 
9680,147109.899999999994179,55907.699999999997090, , ,211,inbound,forward facing back of curb, ,transfer point
9695,147095.500000000000000,55966.500000000000000, , ,211,inbound,forward facing edge of pavement, ,transfer point
